Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.100000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
16.940150	1.275493	32.039000
16.964658	1.280080	32.085000
16.990075	1.282669	32.131000
17.015142	1.289826	32.177000
17.040509	1.296247	32.223000
17.136575	1.302925	32.269000
17.161391	1.342658	32.446000
17.186347	1.359514	32.492000
17.210600	1.372423	32.538000
17.235502	1.383854	32.585000
17.260373	1.395030	32.631000
17.285640	1.410169	32.677000
17.310682	1.420565	32.723000
17.336116	1.435225	32.769000
17.360986	1.453132	32.815000
17.386420	1.472090	32.862000
17.411207	1.488756	32.907000
17.494344	1.545769	32.954000
17.519607	1.548028	33.109000
17.544407	1.551954	33.155000
17.569726	1.552555	33.201000
17.594611	1.548296	33.247000
17.619669	1.537145	33.293000
17.644527	1.523541	33.338000
17.732164	1.509412	33.385000
17.756642	1.448827	33.547000
17.781475	1.433027	33.592000
17.805998	1.415044	33.638000
17.831254	1.400109	33.684000
17.856179	1.384104	33.730000
17.881333	1.368282	33.776000
17.905714	1.353624	33.822000
17.930585	1.336447	33.868000
17.954539	1.322509	33.913000
17.979808	1.308101	33.959000
18.004798	1.293359	34.004000
18.089600	1.248581	34.050000
18.114660	1.230162	34.207000
18.140252	1.214223	34.253000
18.164689	1.198298	34.300000
18.189068	1.184634	34.346000
18.213673	1.172730	34.392000
18.238842	1.162120	34.437000
18.326998	1.155093	34.482000
18.351775	1.139846	34.646000
18.376854	1.144604	34.692000
18.401879	1.148463	34.738000
18.427407	1.158268	34.784000
18.451967	1.171735	34.830000
18.476745	1.183580	34.876000
18.500610	1.196020	34.922000
18.526322	1.208417	34.968000
18.551267	1.221851	35.014000
18.576466	1.235443	35.060000
18.601299	1.248321	35.106000
18.800793	1.317346	35.151000
18.826046	1.318755	35.520000
18.850919	1.326241	35.566000
18.934412	1.330606	35.613000
18.959183	1.358644	35.768000
18.984938	1.365585	35.814000
19.009965	1.375620	35.860000
19.035119	1.384709	35.906000
19.060126	1.395204	35.953000
19.085224	1.408017	35.998000
19.109952	1.420845	36.045000
19.134769	1.434894	36.090000
19.159650	1.444939	36.137000
19.184535	1.458227	36.184000
19.273008	1.472210	36.229000
19.297324	1.474107	36.392000
19.322540	1.471759	36.438000
19.347905	1.470603	36.484000
19.372947	1.477275	36.530000
19.398120	1.480052	36.575000
19.422939	1.480293	36.622000
19.634056	1.482755	36.668000
19.658789	1.497119	37.059000
19.684015	1.499782	37.104000
19.709029	1.504347	37.151000
19.734208	1.502449	37.197000
19.758800	1.498536	37.243000
19.783311	1.495863	37.289000
19.868576	1.466709	37.335000
19.893814	1.453021	37.493000
19.919168	1.437851	37.538000
19.944193	1.423066	37.585000
19.968893	1.405244	37.630000
19.993841	1.387291	37.677000
20.017623	1.372532	37.722000
20.114811	1.353564	37.769000
20.139239	1.284717	37.947000
20.164473	1.267021	37.993000
20.189368	1.252145	38.039000
20.214399	1.242026	38.085000
20.239904	1.233044	38.131000
20.264962	1.227006	38.178000
20.290196	1.221249	38.223000
20.314453	1.217033	38.269000
20.339432	1.209366	38.315000
20.363867	1.209077	38.362000
20.389353	1.210995	38.407000
20.473836	1.216168	38.454000
20.499046	1.212405	38.609000
20.524537	1.219870	38.655000
20.549488	1.224467	38.702000
20.574098	1.226267	38.748000
20.598760	1.235633	38.795000
20.623550	1.239596	38.841000
20.710164	1.248601	38.887000
20.734949	1.275713	39.046000
20.760402	1.282509	39.092000
20.785460	1.286906	39.138000
20.810210	1.287777	39.184000
20.835696	1.286921	39.231000
20.860570	1.280270	39.277000
20.884048	1.271463	39.323000
20.909409	1.256156	39.368000
20.934306	1.242439	39.415000
20.959410	1.231035	39.461000
20.985099	1.214774	39.507000
21.070128	1.163649	39.553000
21.094711	1.144204	39.709000
21.119254	1.130351	39.755000
21.143528	1.114473	39.801000
21.168553	1.096991	39.847000
21.193517	1.080726	39.893000
21.218882	1.059535	39.938000
21.305872	1.043314	39.984000
21.331368	0.986368	40.146000
21.356018	0.973059	40.192000
21.381076	0.959576	40.238000
21.405313	0.944276	40.284000
21.429954	0.927975	40.329000
21.455163	0.912755	40.376000
21.479891	0.899877	40.422000
21.505440	0.885010	40.468000
21.530600	0.875264	40.514000
21.555536	0.864109	40.560000
21.580312	0.852620	40.606000
21.779154	0.771017	40.651000
21.803973	0.758772	41.020000
21.828700	0.749768	41.066000
21.912967	0.745120	41.112000
21.937976	0.735154	41.267000
21.963220	0.733396	41.313000
21.988324	0.729372	41.359000
22.012934	0.728468	41.405000
22.037072	0.730216	41.451000
22.062156	0.733056	41.497000
22.087447	0.733859	41.543000
22.112216	0.738074	41.588000
22.137470	0.742371	41.635000
22.162514	0.752405	41.681000
22.251657	0.819601	41.727000
22.277372	0.843954	41.893000
22.302633	0.876896	41.940000
22.327234	0.908581	41.985000
22.352735	0.942468	42.032000
22.377549	0.976457	42.078000
22.402176	1.010561	42.124000
22.613469	1.047772	42.170000
22.638834	1.335069	42.559000
22.663010	1.368622	42.604000
22.687941	1.397746	42.650000
22.712152	1.427340	42.697000
22.737346	1.456649	42.742000
22.762959	1.486949	42.789000
22.848533	1.611733	42.836000
22.873873	1.640849	42.992000
22.898554	1.671762	43.038000
22.922896	1.698044	43.085000
22.947715	1.721252	43.131000
22.972454	1.737974	43.177000
22.997888	1.752961	43.224000
23.093368	1.761343	43.269000
23.118611	1.762579	43.446000
23.143661	1.755152	43.492000
23.168716	1.748183	43.538000
23.193762	1.740473	43.584000
23.218724	1.731771	43.630000
23.243434	1.726060	43.676000
23.267789	1.717065	43.722000
23.292821	1.707650	43.769000
23.318131	1.697694	43.815000
23.343559	1.688889	43.861000
23.368655	1.677749	43.908000
23.453223	1.651519	43.954000
23.477622	1.637010	44.109000
23.501988	1.626040	44.155000
23.526873	1.620599	44.201000
23.551902	1.611133	44.247000
23.576854	1.607510	44.293000
23.601881	1.607860	44.338000
23.689411	1.614202	44.385000
23.714614	1.687394	44.546000
23.740189	1.711671	44.592000
23.764563	1.741956	44.638000
23.789488	1.767644	44.684000
23.813773	1.793530	44.730000
23.838898	1.811402	44.777000
23.863769	1.823679	44.823000
23.888958	1.835831	44.869000
23.914699	1.839289	44.914000
23.939400	1.843188	44.961000
23.964309	1.841252	45.007000
24.048055	1.837058	45.053000
24.072927	1.835116	45.209000
24.098292	1.835036	45.255000
24.123497	1.834595	45.302000
24.148509	1.834565	45.348000
24.173657	1.834265	45.394000
24.198282	1.836858	45.439000
24.285651	1.838795	45.485000
24.310122	1.834856	45.646000
24.334247	1.833549	45.692000
24.358891	1.834585	45.738000
24.384195	1.833940	45.783000
24.409456	1.837258	45.830000
24.434554	1.833379	45.876000
24.459667	1.831547	45.921000
24.484696	1.830926	45.968000
24.509412	1.829560	46.014000
24.533663	1.827979	46.060000
24.558600	1.827499	46.106000
24.757703	1.820601	46.152000
24.782448	1.813143	46.519000
24.807813	1.809080	46.565000
24.892260	1.803695	46.611000
24.917352	1.779346	46.767000
24.941334	1.769997	46.813000
24.966224	1.763475	46.859000
24.990873	1.755973	46.904000
25.016196	1.748673	46.951000
25.041369	1.746394	46.996000
25.066520	1.745834	47.043000
25.091526	1.749182	47.088000
25.116482	1.753551	47.134000
25.140921	1.759151	47.181000
25.231304	1.787209	47.227000
25.256484	1.792784	47.393000
25.281688	1.802223	47.439000
25.305658	1.812268	47.485000
25.330420	1.820171	47.531000
25.355464	1.828324	47.577000
25.380418	1.842617	47.623000
25.592017	1.855250	47.669000
25.616619	1.969112	48.059000
25.641423	1.976693	48.104000
25.666639	1.977663	48.151000
25.691648	1.982271	48.198000
25.717132	1.984590	48.244000
25.742171	1.983950	48.290000
25.827154	1.983635	48.336000
25.852161	1.972496	48.493000
25.876199	1.963968	48.539000
25.901287	1.953722	48.585000
25.926568	1.946014	48.631000
25.951330	1.936050	48.677000
25.976737	1.931715	48.723000
26.072419	1.927526	48.769000
26.097913	1.884129	48.947000
26.122825	1.868103	48.993000
26.148585	1.852327	49.038000
26.172563	1.838614	49.086000
26.197314	1.821082	49.131000
26.221807	1.809220	49.177000
26.247235	1.793459	49.224000
26.272214	1.776098	49.269000
26.297237	1.758751	49.316000
26.322625	1.743545	49.361000
26.347539	1.730053	49.407000
26.431279	1.684825	49.453000
26.455914	1.671642	49.609000
26.480985	1.656819	49.655000
26.506037	1.645586	49.701000
26.531227	1.632133	49.747000
26.556930	1.622243	49.794000
26.581928	1.610049	49.840000
26.668661	1.600644	49.886000
26.693815	1.579744	50.047000
26.717520	1.577166	50.092000
26.741942	1.574136	50.138000
26.767107	1.574757	50.184000
26.792626	1.575982	50.230000
26.817745	1.581583	50.277000
26.843029	1.583562	50.322000
26.868202	1.587826	50.369000
26.893129	1.592003	50.415000
26.917782	1.595886	50.461000
26.942496	1.602358	50.507000
27.062636	1.599093	50.554000
27.088422	1.619258	50.776000
27.113866	1.638229	50.823000
27.138606	1.655559	50.869000
27.163635	1.674550	50.915000
27.188647	1.695064	50.961000
27.271034	1.713744	51.006000
27.295940	1.797618	51.160000
